"State","County","accident_count","mean_severity","mean_distance","mean_temperature","mean_wind_chill","mean_humidity","mean_pressure","mean_visibility","mean_wind_speed","mean_precipitation","r_side_frac","amenity_frac","bump_frac","crossing_frac","give_way_frac","junction_frac","no_exit_frac","railway_frac","roundabout_frac","station_frac","stop_frac","traffic_calming_frac","traffic_signal_frac","turning_loop_frac","day_frac"
"FL","Jackson",949,2.1159114857745,1.09396733403583,66.5841037204059,65.9509202453988,74.2536640360767,29.9517761033369,9.51244343891403,5.99896551724138,0.00762285714285714,0.700737618545838,0,0,0.00632244467860906,0,0.0263435194942044,0,0.00105374077976818,0,0,0.00948366701791359,0,0.0410958904109589,0,0.52581664910432
"FL","Jefferson",443,2.03386004514673,2.15795259593679,66.3863095238095,65.8601823708207,79.5416666666667,29.7853571428571,9.02439024390244,4.8039039039039,0,0.848758465011287,0,0,0,0,0.0316027088036117,0,0,0,0,0.0090293453724605,0,0.0293453724604966,0,0.557562076749436
"FL","Lafayette",23,2.08695652173913,0.418521739130435,68.4285714285714,68.1428571428571,86,30.0071428571429,9.4,4.71428571428571,0.00142857142857143,0.739130434782609,0,0,0,0,0,0,0,0,0,0,0,0.173913043478261,0,0.521739130434783
"FL","Lake",2141,2.07473143390939,0.848074731433909,73.7044172932331,73.5695674300254,71.9990601503759,29.9862839737582,9.51783364661654,7.01812144212524,0.00703258145363409,0.75478748248482,0.00140121438580103,0,0.0247547874824848,0,0.0177487155534797,0,0.00233535730966838,0,0,0.00980850070060719,0,0.0742643624474545,0,0.635217188229799
"FL","Lee",12829,2.05214747836932,0.400442435107959,75.40025779236,75.2712366034625,70.3115511034591,30.0212452182059,9.62512888611155,7.72435917597107,0.0074671669793621,0.640112245693351,0.00257229713929379,0,0.0694520227609323,0.000233845194481253,0.0108348273442981,0.000233845194481253,0.00319588432457713,0,0.000467690388962507,0.00202665835217086,0,0.14919323407904,0,0.671057759763037
"FL","Leon",3327,1.99579200480914,0.320234445446348,69.4035251581802,69.1335518102372,73.2561784207354,29.9604111245466,9.29201085318059,6.51766146311601,0.0140849373663306,0.726480312593928,0.0414788097385032,0.000300571085061617,0.460174331229336,0.000601142170123234,0.024346257889991,0.00571085061617072,0.00480913736098587,0,0.108806732792305,0.0273519687406072,0.000300571085061617,0.320108205590622,0,0.592425608656447
"FL","Levy",362,2.07182320441989,0.303104972375691,70.2789625360231,70.0959064327485,78.6550724637681,30.0059490084986,9.34312320916905,4.93646723646724,0.00536023054755043,0.662983425414365,0,0,0.00276243093922652,0,0,0,0.00276243093922652,0,0,0.00552486187845304,0,0.0414364640883978,0,0.497237569060773
"FL","Liberty",62,2.06451612903226,0.315790322580645,68.140350877193,68.0526315789474,73.5438596491228,29.8636842105263,9.26315789473684,5.54385964912281,NA,0.596774193548387,0.0483870967741935,0,0,0,0,0,0,0,0,0,0,0.0967741935483871,0,0.629032258064516
"FL","Madison",465,2.07741935483871,2.18703655913979,67.585590778098,67.1310231023102,75.4351585014409,29.8667146974063,9.3193083573487,3.82522796352584,0.00703583061889251,0.810752688172043,0,0,0.0150537634408602,0,0.103225806451613,0,0.0150537634408602,0,0,0,0,0.010752688172043,0,0.49247311827957
"FL","Manatee",9367,2.0698195793744,0.455269670118501,75.0799935670634,74.9400867119756,72.1992066044816,30.0065276586621,9.58621467098166,8.90632938877429,0.00720815104766291,0.683890253015907,0.00160136649941283,0,0.0428098644176364,0,0.014519056261343,0,0.00234867086580549,0.000106757766627522,0.00234867086580549,0.00405679513184584,0,0.156186612576065,0,0.659442724458204
"FL","Marion",6114,2.05233889434086,1.22857016683023,71.6855548260013,71.5553136784367,74.7956636005256,29.9728282662284,9.45199441891005,6.34509314703925,0.00719265431049141,0.764311416421328,0.000817795224075891,0,0.0143931959437357,0.000817795224075891,0.0299313052011776,0.000163559044815178,0.00343473994111874,0.000163559044815178,0.000327118089630357,0.0014720314033366,0,0.0986261040235525,0,0.633627739614001
"FL","Martin",1413,2.16277423920736,2.30468011323425,76.4451704545454,76.324,71.5539772727273,30.0397941802697,7.9834788833214,8.79461818181818,0.00126794258373206,0.984430290162774,0,0,0.00141542816702052,0,0.133050247699929,0,0,0,0.000707714083510262,0,0,0.0120311394196745,0,0.615003538570418
"FL","Miami-Dade",143939,2.04657528536394,0.346985827329633,78.3917411574999,78.348655510155,69.5396335678293,30.0287762135517,9.70538403930681,8.87120289223065,0.00857896440605642,0.679517017625522,0.0227110095248682,0.000138947748699102,0.178763226088829,0.00113937153933263,0.042531905876795,0.007579599691536,0.00680843968625598,0.000270948109963248,0.150362306254733,0.00806591681198285,0.000986529015763622,0.130937410986599,0,0.716171433732345
"FL","Monroe",679,2.56111929307806,1.38448306332842,78.65203125,78.6155419222904,72.9968203497615,30.0242923794712,9.69840375586855,8.73396825396825,0.00296593186372746,0.680412371134021,0.00294550810014728,0,0.0868924889543446,0,0,0,0,0,0.00883652430044183,0.0279823269513991,0,0.0441826215022091,0,0.649484536082474
"FL","Nassau",810,2.06172839506173,0.807311111111111,70.1964601769912,69.8468586387435,74.2522522522522,30.049,9.270625,8.23962264150943,0.00633548387096774,0.690123456790123,0.00740740740740741,0,0.0037037037037037,0,0.0111111111111111,0,0.00123456790123457,0,0,0.00493827160493827,0,0.118518518518519,0,0.627160493827161
"FL","Okaloosa",2130,2.05211267605634,1.25161267605634,69.2016175071361,68.9240904621436,74.3073263558516,29.9642225392297,9.25133745835316,6.61248192771084,0.00684287099903007,0.673239436619718,0.00187793427230047,0,0.0267605633802817,0,0.0192488262910798,0,0.00187793427230047,0,0.00938967136150235,0.000469483568075117,0,0.126291079812207,0,0.61830985915493
"FL","Okeechobee",93,2.41935483870968,3.62249462365591,74.7563218390805,74.0588235294118,78.7931034482759,30.0283516483516,9.77941176470588,4.01341463414634,0.00210526315789474,0.89247311827957,0,0,0,0,0.032258064516129,0,0,0,0,0.010752688172043,0,0.043010752688172,0,0.548387096774194
"FL","Orange",60566,2.04931809926361,0.3056431496219,75.8560435366926,75.7437962202136,68.3122448979592,29.9521610113328,9.59127153635685,8.31332965064698,0.00996503559520591,0.657712247795793,0.00559719974903411,0.000115576395997755,0.332860020473533,3.30218274279299e-05,0.0208202621933098,0.00173364593996632,0.00556417792160618,3.30218274279299e-05,0.0819766865898359,0.0130931545751742,0.000379751015421193,0.146815044744576,0,0.708450285638807
"FL","Osceola",8288,2.06020752895753,0.885971766409266,74.0140116869919,73.835528886408,73.0323932926829,29.9889523927597,9.63578960582475,7.0781129733085,0.00168731255704785,0.641047297297297,0.00168918918918919,0.000120656370656371,0.270632239382239,0,0.0266650579150579,0.000241312741312741,0.00180984555984556,0,0.0215974903474903,0.00229247104247104,0.000120656370656371,0.129584942084942,0,0.628499034749035
"FL","Palm Beach",10426,2.14444657586802,1.11942317283714,77.6235441332178,77.7099111500438,72.9034090909091,30.0229531039785,9.45426452172238,10.2798039215686,0.0186351547388781,0.946863610205256,0.000383656244005371,0,0.0209092652982927,9.59140610013428e-05,0.136102052560905,9.59140610013428e-05,0.00364473431805103,0,0.000383656244005371,0.000575484366008057,0,0.101764818722425,0,0.693458661039708
"FL","Pasco",7724,2.03379078197825,0.42533803728638,74.6189785875781,74.2081678700361,70.4461006121906,30.0043545406547,9.36948881789137,6.52213688108627,0.00429439861050803,0.702874158467116,0.000906266183324702,0,0.122993267736924,0.000647332988089073,0.0115225271879855,0.00103573278094252,0.0100983946141895,0,0.000906266183324702,0.00271879854997411,0,0.190445365095805,0,0.673614707405489
"FL","Pinellas",15775,2.02580031695721,0.308320190174326,76.0376565812295,75.788221808282,71.1340850515464,30.037815428058,9.60629760907392,9.00022131094187,0.00888772003646819,0.696798732171157,0.0126148969889065,0.000316957210776545,0.162725832012678,0.00107765451664025,0.0249762282091918,0.0013946117274168,0.00500792393026941,0.000190174326465927,0.16931854199683,0.00608557844690967,0.000380348652931854,0.208304278922345,0,0.697559429477021
"FL","Polk",2408,2.12167774086379,1.18724086378738,74.1910517387617,74.1078921568627,73.3069727891156,29.914153394803,9.51010122311261,7.03386402753873,0.00273894436519258,0.859634551495017,0.000830564784053156,0,0.122508305647841,0.00290697674418605,0.0490033222591362,0.000415282392026578,0.00207641196013289,0,0,0.00456810631229236,0,0.111710963455149,0,0.649086378737541
"FL","Putnam",695,2.10503597122302,0.174838848920863,70.7986842105263,70.5072837632777,79.033724340176,29.9656666666667,8.66411935953421,6.2183284457478,0.00775160599571734,0.679136690647482,0.00143884892086331,0,0.0316546762589928,0,0,0,0.0129496402877698,0,0,0.00431654676258993,0,0.0690647482014388,0,0.541007194244604
"FL","Saint Johns",15,2.73333333333333,0.5148,73,81,71.2,30.152,9.28571428571429,9.70909090909091,0,0.466666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0.6
"FL","Santa Rosa",2816,2.03231534090909,0.784176491477273,67.9344129554656,67.3793997776954,72.7459439528024,29.9769103600294,9.42546357615894,7.83279352226721,0.00289619504987071,0.58203125,0.00177556818181818,0,0.0522017045454545,0.01171875,0.0408380681818182,0,0.00284090909090909,0,0,0.0120738636363636,0,0.109730113636364,0,0.588423295454545
"FL","Sarasota",9247,2.0591543203201,0.486426732994485,75.3512578616352,75.1707250826641,71.7041856430275,30.0016574525745,9.58325352574615,9.11042627993847,0.00767169373549884,0.708121552936087,0.00378501135503407,0,0.0674813453011788,0.000648859089434411,0.0202227749540391,0,0.000973288634151617,0,0.000648859089434411,0.00118957499729642,0.00129771817886882,0.175191954147291,0,0.69655023250784
"FL","Seminole",4058,2.14662395268605,0.761526860522425,75.2054964100025,75.1373728029602,69.5201882586079,29.9911767614339,9.64530940594059,8.14663951120163,0.010787824529991,0.804829965500246,0.00221784130113356,0,0.129127649088221,0,0.051010349926072,0,0.00271069492360769,0,0,0.0019714144898965,0,0.187777230162642,0,0.699112863479547
"FL","St. Johns",2024,2.10671936758893,1.92169861660079,70.9129032258064,70.535627753304,76.9826216484608,30.0625721518987,9.10066252587992,8.80701402805611,0.00905844155844156,0.870059288537549,0,0,0.0103754940711462,0.000494071146245059,0.0953557312252964,0.000494071146245059,0.00197628458498024,0,0.00148221343873518,0.0024703557312253,0,0.0933794466403162,0,0.631422924901186
"FL","St. Lucie",1525,2.13573770491803,1.81139540983607,75.9916390179164,75.7089693154996,75.5242203052422,30.0209210526316,8.6704021094265,9.01329284750337,0.0171156773211568,0.990819672131148,0,0,0.0019672131147541,0,0.124590163934426,0,0,0,0,0,0,0.0144262295081967,0,0.616393442622951
"FL","Sumter",1302,2.15207373271889,3.17251612903226,74.4802641802642,74.20096069869,73.8227060653188,29.9946464646465,9.08790824261275,6.25715474209651,0.0103075644222776,0.937019969278034,0,0,0.0115207373271889,0,0.0952380952380952,0.000768049155145929,0.00153609831029186,0,0,0.000768049155145929,0,0.0253456221198157,0,0.687403993855607
"FL","Suwannee",511,2.1252446183953,2.076771037182,69.385306122449,69.0458239277652,80.3970893970894,29.9623732251521,8.44686234817814,2.91180124223602,0.00744444444444444,0.808219178082192,0.00195694716242661,0,0.0195694716242661,0.00195694716242661,0.0802348336594912,0,0.00391389432485323,0,0,0.00587084148727984,0,0.0273972602739726,0,0.571428571428571
"FL","Taylor",203,2.03448275862069,0.301990147783251,65.4636363636364,66.0333333333333,87.8181818181818,30.0314705882353,9.27272727272727,3.7741935483871,0.000645161290322581,0.566502463054187,0,0,0,0,0,0,0,0,0,0,0,0.0640394088669951,0,0.477832512315271
"FL","Union",128,2.0625,0.194265625,69.3024,69.1081967213115,80.9838709677419,29.93064,8.7416,3.7616,0.00541666666666667,0.734375,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0.03125,0,0.5390625
"FL","Volusia",3270,2.12385321100917,1.4930244648318,72.8352323360917,72.1979631805719,75.8372167251835,30.0167679645457,9.03850893407271,7.38914804016845,0.0163991552270327,0.842813455657492,0.00122324159021407,0,0.0125382262996942,0.000305810397553517,0.091131498470948,0,0.0018348623853211,0,0,0.00244648318042813,0,0.0666666666666667,0,0.634862385321101
"FL","Wakulla",397,2.02015113350126,0.283458438287154,67.1616161616162,66.8655612244898,75.0631313131313,29.9795454545455,9.3844696969697,5.82697201017812,0.00591836734693878,0.64735516372796,0,0,0.0251889168765743,0.00503778337531486,0,0,0,0,0,0.052896725440806,0,0.0478589420654912,0,0.531486146095718
"FL","Walton",1173,2.07928388746803,1.39214322250639,69.6517810599479,69.5437442075996,74.4787141615986,29.9459861591695,8.93453206239168,5.3439893143366,0.00986413043478261,0.674339300937766,0.00767263427109974,0,0.030690537084399,0,0.0196078431372549,0,0.0144927536231884,0,0,0.000852514919011083,0,0.0997442455242967,0,0.591645353793691
"FL","Washington",402,2.10199004975124,1.29248258706468,70.2074468085106,69.6827956989247,71.813829787234,30.0418461538462,9.62699468085106,10.2166219839142,0.00195372750642674,0.76865671641791,0,0,0.00248756218905473,0,0.0199004975124378,0,0.00248756218905473,0,0,0,0,0.0323383084577114,0,0.549751243781095
"GA","Appling",17,3.29411764705882,0.915235294117647,72.1058823529412,69,61.7647058823529,30.1094117647059,8.42647058823529,6.77692307692308,0,0.705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647
"GA","Atkinson",13,3.15384615384615,0.286923076923077,70.8615384615385,67.3333333333333,63.8461538461538,29.9261538461538,9.53846153846154,4.11666666666667,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692307692
"GA","Bacon",17,3.29411764705882,0.237294117647059,67.3533333333333,61.775,84.0666666666667,29.9886666666667,8.4,5.72307692307692,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647
"GA","Baker",14,3.14285714285714,0.947357142857143,70.3285714285714,71.9090909090909,87.7142857142857,29.8371428571429,9.5,4.95714285714286,0.00818181818181818,0.928571428571429,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0.571428571428571
"GA","Baldwin",60,3.18333333333333,0.3621,62.4541666666667,54.8941176470588,76.8958333333333,29.9852,9.22916666666667,5.09459459459459,0,0.6,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.133333333333333,0,0.583333333333333
"GA","Banks",117,2.5042735042735,1.75177777777778,63.525,66,68.25,29.7975,8,5.475,NA,0.948717948717949,0,0,0.00854700854700855,0,0.162393162393162,0,0.00854700854700855,0,0,0,0,0.0256410256410256,0,0.658119658119658
"GA","Barrow",151,3.07284768211921,1.2727880794702,65.4068965517241,60.3825,62.2758620689655,29.6668918918919,9.52260273972603,5.50743801652893,0.004,0.854304635761589,0.0132450331125828,0,0.033112582781457,0.0264900662251656,0.19205298013245,0,0.0132450331125828,0,0,0,0,0.0993377483443709,0,0.748344370860927
"GA","Bartow",359,2.66016713091922,1.67656545961003,63.3792134831461,59.8820105820106,73,29.6783707865169,9.07654494382022,4.31360294117647,0.00985645933014354,0.933147632311978,0,0,0.0167130919220056,0.00557103064066852,0.264623955431755,0,0,0,0,0.00557103064066852,0,0.0334261838440111,0,0.596100278551532
"GA","Ben Hill",9,3.33333333333333,0.497666666666667,57.0888888888889,38.14,69.5555555555556,30.1344444444444,10,3.85555555555556,NA,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333
"GA","Berrien",13,2.92307692307692,0.448076923076923,60.98,47.96,76,30.024,9.7,5,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615
"GA","Bibb",444,2.65765765765766,0.82552027027027,67.8119369369369,63.6261904761905,69.8355855855856,29.8857882882883,8.99324324324324,7.01919191919192,0.0389878542510121,0.932432432432432,0,0,0.0315315315315315,0.00225225225225225,0.247747747747748,0,0.00225225225225225,0,0,0.0045045045045045,0,0.0472972972972973,0,0.740990990990991
"GA","Bleckley",33,2.60606060606061,3.13612121212121,62.1545454545455,56.9333333333333,62.6363636363636,29.9418181818182,9.60606060606061,5.68484848484848,0,0.96969696969697,0,0,0.0606060606060606,0,0.151515151515152,0,0,0,0,0,0,0.0606060606060606,0,0.696969696969697
"GA","Brantley",12,3.58333333333333,0.322083333333333,65.4416666666667,48.1,70,30.125,9.5,6.04,0,0.833333333333333,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0.166666666666667,0,0.166666666666667,0,0.5
"GA","Brooks",39,3.38461538461538,0.481307692307692,65.8717948717949,65.1739130434783,73.2564102564103,29.9320512820513,9.43589743589744,4.72647058823529,0,0.461538461538462,0.0769230769230769,0,0.0769230769230769,0,0,0,0.0512820512820513,0,0,0,0,0.0256410256410256,0,0.538461538461538
"GA","Bryan",158,2.50632911392405,1.92231012658228,66.3493670886076,64.5271929824561,72.5063291139241,30.0464556962025,9.29215189873418,6.98287671232877,0.00365217391304348,0.89873417721519,0,0,0.0126582278481013,0,0.30379746835443,0,0.0126582278481013,0,0,0,0,0,0,0.639240506329114
"GA","Bulloch",125,2.656,2.581192,63.3611570247934,59.472972972973,67.6776859504132,29.975737704918,9.24016393442623,5.58834951456311,0.000845070422535211,0.864,0,0,0.016,0,0.136,0,0.008,0,0,0,0,0.04,0,0.592
"GA","Burke",37,3.05405405405405,0.402486486486486,66.5918918918919,62.2583333333333,70.2972972972973,30.0054054054054,8.58108108108108,4.23030303030303,0,0.540540540540541,0,0,0.0540540540540541,0,0,0,0.0540540540540541,0,0,0,0,0,0,0.513513513513513
"GA","Butts",273,2.91941391941392,1.31377655677656,64.7690566037736,60.2078014184397,75.3396226415094,29.5817582417582,8.81325757575758,4.85938864628821,0,0.772893772893773,0.00366300366300366,0,0.032967032967033,0.021978021978022,0.142857142857143,0,0.00732600732600733,0,0,0.00366300366300366,0,0.0256410256410256,0,0.688644688644689
"GA","Calhoun",9,3.77777777777778,1.91822222222222,75.9,65.5,71.8888888888889,29.9544444444444,10,4.325,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444
"GA","Camden",90,2.65555555555556,1.73733333333333,70.047191011236,67.234,75.6071428571429,30.0662921348315,9.26404494382022,7.98625,0.00145833333333333,0.977777777777778,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0.0111111111111111,0,0.533333333333333
"GA","Candler",24,2.875,2.00716666666667,74.1695652173913,78.25,71.5652173913043,29.94125,7.03333333333333,4.95882352941176,0,0.916666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0.666666666666667
"GA","Carroll",350,2.89714285714286,2.28438285714286,60.7771929824561,55.9323529411765,75.5205882352941,29.3255942028986,8.7448224852071,6.12867647058824,0,0.914285714285714,0,0,0.00571428571428571,0.0171428571428571,0.325714285714286,0,0.00285714285714286,0,0,0.0228571428571429,0,0.0314285714285714,0,0.554285714285714
"GA","Catoosa",176,2.33522727272727,1.38434659090909,60.0051136363636,56.3614173228346,70.1477272727273,29.5901136363636,8.43835227272727,5.96774193548387,0.0286764705882353,0.943181818181818,0,0,0.00568181818181818,0,0.25,0,0,0,0,0.00568181818181818,0,0.0113636363636364,0,0.568181818181818
"GA","Charlton",16,2.9375,0.5526875,65.31875,66.0666666666667,81.375,30.108125,9.075,5.8,0,0.8125,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0.4375
"GA","Chatham",768,2.38671875,0.868694010416667,71.5366972477064,71.1609120521173,66.3722149410223,29.9930718954248,9.5838772845953,8.49192462987887,0.00381180223285486,0.889322916666667,0.00390625,0,0.0559895833333333,0,0.173177083333333,0,0.00130208333333333,0,0,0.00520833333333333,0,0.123697916666667,0,0.78125
"GA","Chattahoochee",24,2.83333333333333,0.288083333333333,60.8208333333333,56.4545454545455,75.0833333333333,30.0233333333333,9.95833333333333,6.5,0,0.666666666666667,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.458333333333333
"GA","Chattooga",56,3.28571428571429,0.496303571428571,63.3071428571429,52.0677419354839,73.3571428571429,29.79625,9.08482142857143,5.38095238095238,0.0116666666666667,0.5,0,0,0,0,0,0,0,0,0,0.0535714285714286,0,0,0,0.446428571428571
"GA","Cherokee",422,2.6824644549763,1.07132227488152,61.8826086956522,59.8494661921708,73.6545893719807,29.2779572446556,8.75450236966825,4.93932584269663,0.000830324909747292,0.917061611374408,0,0,0.037914691943128,0.00710900473933649,0.319905213270142,0,0,0,0,0.004739336492891,0,0.0545023696682464,0,0.611374407582938
"GA","Clarke",65,3.30769230769231,0.277553846153846,65.0938461538462,59.3857142857143,75.8,29.6836923076923,8.44615384615385,5.0948275862069,0.030625,0.646153846153846,0.0153846153846154,0,0.153846153846154,0,0.0615384615384615,0,0,0,0.0615384615384615,0,0,0.123076923076923,0,0.353846153846154
"GA","Clay",6,3.33333333333333,1.49416666666667,62.6666666666667,62.6666666666667,78.3333333333333,29.8383333333333,9,2,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.833333333333333
"GA","Clayton",1789,2.43935159306875,0.854204583566238,63.6607623318386,60.5094387755102,69.0011210762332,29.4196806722689,8.91884593837535,8.13960852043754,0.0206486941870261,0.978200111794298,0,0,0.00614868641699273,0.00391280044717719,0.257685858021241,0,0.000558971492453885,0,0,0.00447177193963108,0,0.0318613750698714,0,0.551704863051984
"GA","Clinch",9,3.11111111111111,0.201666666666667,72.0333333333333,70.6666666666667,74.1666666666667,30.0216666666667,8.5,9.2,NA,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556
"GA","Cobb",3062,2.37491835401698,1.03478804702809,63.0807654563297,59.9064720194647,69.9771017337259,29.3625417075564,9.07320588235294,6.49810526315789,0.00842929292929293,0.974526453298498,0.000326583932070542,0,0.0326583932070542,0.00359242325277596,0.236773350751143,0.000979751796211626,0,0,0,0.000653167864141084,0,0.0499673416067929,0,0.643370346178968
"GA","Coffee",18,3.44444444444444,0.479555555555556,64.3555555555556,63.1692307692308,73.2222222222222,29.9783333333333,9.55555555555556,5.16111111111111,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0.777777777777778
"GA","Colquitt",34,3.17647058823529,0.399823529411765,75.9352941176471,76.65625,67.1176470588235,29.7797058823529,9.47058823529412,3.94705882352941,0,0.441176470588235,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0.0294117647058824,0,0.735294117647059
"GA","Columbia",155,2.39354838709677,1.64447096774194,65.9150326797386,62.4081632653061,63.8145695364238,29.7900653594771,9.65,5.63630136986301,0.00990384615384615,0.909677419354839,0,0,0.0258064516129032,0,0.219354838709677,0,0.0258064516129032,0,0,0,0,0.0258064516129032,0,0.645161290322581
"GA","Cook",66,2.36363636363636,1.53093939393939,69.98125,67.4396226415094,77.6875,29.7963076923077,8.95076923076923,3.73666666666667,0,0.96969696969697,0,0,0,0,0.378787878787879,0,0,0,0,0.0151515151515152,0,0,0,0.621212121212121
"GA","Coweta",577,2.82842287694974,0.998086655112652,65.6079225352113,64.5408695652174,70.4366197183099,29.5144540727903,9.16350877192983,5.12228915662651,0.012,0.726169844020797,0,0,0.0415944540727903,0.0138648180242634,0.136915077989601,0,0.0294627383015598,0,0,0.00693240901213172,0,0.0571923743500867,0,0.651646447140381
"GA","Crawford",22,3.5,0.734909090909091,64.2863636363636,66.25,74.5,29.9313636363636,9.04545454545454,8.02631578947368,0.0111111111111111,0.409090909090909,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0.727272727272727
"GA","Crisp",40,2.775,1.189025,70.4051282051282,69.5736842105263,68.6410256410256,29.96225,9.6875,4.57272727272727,NA,0.9,0,0,0,0,0.325,0,0.1,0,0,0,0,0.025,0,0.6
"GA","Dade",102,2.35294117647059,1.60948039215686,62.3764705882353,60.6438356164384,66.3921568627451,29.5750980392157,8.67647058823529,5.06979166666667,0.019375,0.990196078431373,0,0,0,0,0.196078431372549,0,0,0,0,0,0,0.00980392156862745,0,0.705882352941177
"GA","Dawson",41,3.48780487804878,0.478512195121951,61.4146341463415,56.8391304347826,65.2439024390244,29.6612195121951,8.72439024390244,6.246875,0,0.585365853658537,0,0,0,0.0487804878048781,0,0,0,0,0,0.0975609756097561,0,0.0487804878048781,0,0.75609756097561
"GA","DeKalb",6451,2.38428150674314,0.933550612308169,62.4640423214564,59.6238439981317,70.1807997510503,29.4059123406901,8.79998443821973,6.76808331933479,0.0148252383113936,0.981088203379321,0.00077507363199504,0,0.00496047124476825,0,0.239342737560068,0.000930088358394047,0.000310029452798016,0,0.000465044179197024,0.000620058905596032,0.000155014726399008,0.0234072236862502,0,0.606107580220121
"GA","Decatur",29,3.13793103448276,0.529551724137931,71.6083333333333,70.8571428571429,74.4166666666667,30.03625,9.47826086956522,9.67058823529412,0,0.586206896551724,0,0,0.0689655172413793,0.137931034482759,0,0,0.103448275862069,0,0,0.103448275862069,0,0.0344827586206897,0,0.758620689655172
"GA","Dekalb",90,2.95555555555556,0.270477777777778,61.98,44.275,76.0888888888889,29.9367777777778,8.57888888888889,7.592,0.00571428571428571,0.555555555555556,0.0333333333333333,0,0.0555555555555556,0,0.311111111111111,0,0,0,0.0333333333333333,0,0,0.166666666666667,0,0.622222222222222
"GA","Dodge",17,3.76470588235294,0.623117647058824,71.5941176470588,72.7,64.2352941176471,29.8629411764706,9.03529411764706,6.41428571428571,0,0.705882352941177,0,0,0.117647058823529,0,0,0,0.117647058823529,0,0,0,0,0.117647058823529,0,0.823529411764706
"GA","Dooly",73,2.54794520547945,1.26598630136986,64.9015384615385,64.3526315789474,68.2153846153846,29.8730303030303,9.3,7.06491228070175,NA,0.904109589041096,0,0,0,0,0.10958904109589,0,0,0,0,0,0,0,0,0.575342465753425
"GA","Dougherty",89,3.02247191011236,0.738898876404494,68.5449438202247,69.4918918918919,68.4157303370787,29.9951685393258,9.68539325842697,6.39076923076923,0.0015,0.707865168539326,0,0,0.0449438202247191,0,0.0337078651685393,0,0.0224719101123595,0,0,0.0337078651685393,0,0.101123595505618,0,0.528089887640449
"GA","Douglas",518,2.496138996139,1.10758494208494,64.0478764478764,61.9750750750751,71.2821011673152,29.479305019305,9.23687258687259,5.76201716738197,0.00831395348837209,0.972972972972973,0,0,0.0308880308880309,0.00772200772200772,0.332046332046332,0,0,0,0,0.0115830115830116,0,0.0521235521235521,0,0.61003861003861
"GA","Early",10,3.2,0.4272,65.2125,55,67.125,29.993,9,6.83333333333333,0,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.6
"GA","Echols",4,2.5,1.45425,83.5,83.5,69.5,29.7275,10,8.5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"GA","Effingham",77,2.93506493506493,1.44057142857143,68.4025974025974,67.9565217391304,70.8181818181818,30.0488311688312,9.03896103896104,8.07432432432432,0.076530612244898,0.831168831168831,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.532467532467532
"GA","Elbert",42,3.19047619047619,0.589333333333333,65.4545454545455,65.030303030303,74.8787878787879,29.3821212121212,8.45454545454546,4.39393939393939,0,0.619047619047619,0,0,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0,0,0,0,0.642857142857143
"GA","Emanuel",37,2.45945945945946,1.26708108108108,72.2540540540541,73.72,65.6486486486486,29.7894594594595,9.12837837837838,4.39393939393939,0,0.918918918918919,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0.648648648648649
"GA","Evans",12,3.66666666666667,0.2125,65.3916666666667,56.6666666666667,70.6666666666667,30.065,7.72916666666667,3.46,0,0.75,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0.666666666666667
"GA","Fannin",3,3.66666666666667,0.078,54.4666666666667,45,69,28.8833333333333,10,10,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0
